expTime,condition, angle, approachingOrMovingAway, loomingMode, objectName, reaction time,trigger time
387.4088,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1964475,2.5
391.9141,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1984542,1
400.9456,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2128998,1.5
405.4617,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2635664,1.5
409.9751,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2886739,1
414.4961,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2143303,0.5
419.0081,T2,0,Approaching,LinearLooming,Vid00 uni(Clone),0.2513528,1
423.5391,T3,0,Approaching,LinearLooming,Vid00 uni(Clone),Timeout,1.5
428.0463,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2027312,1.5
432.5592,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2433282,0.5
437.0711,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2407326,2
441.5889,T5,0,Approaching,LinearLooming,Vid00 uni(Clone),0.2640104,2.5
450.6127,T3,0,Approaching,LinearLooming,Vid00 uni(Clone),0.3469391,1.5
455.1227,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2122096,2
464.1469,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2757612,0.5
473.1801,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2763113,0.5
477.6839,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2113905,1.5
