expTime,condition, angle, approachingOrMovingAway, loomingMode, objectName, reaction time,trigger time
7.535576,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2641883,1.5
12.0492,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.2335007,1
16.56995,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2174811,1.5
21.0857,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.207768,0.5
25.59585,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.1928949,1.5
30.10225,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.1459668,1.5
34.6331,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.1805362,1
39.14759,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.2085875,0.5
43.67146,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.2220604,1
48.19451,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.2159134,1
57.21733,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.2637439,1
61.73156,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2237717,1.5
66.24643,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.2365319,1
75.27021,VT5,0,Approaching,LinearLooming,Vid10(Clone),0.2231119,2.5
79.78382,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.3191985,0.5
84.29508,T4,0,Approaching,LinearLooming,Vid10(Clone),0.1847962,2
88.8032,VT4,0,Approaching,LinearLooming,Vid10(Clone),0.2025575,2
97.8336,VT4,0,Approaching,LinearLooming,Vid10(Clone),0.2470101,2
102.3409,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.230774,1.5
106.8637,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.2384279,0.5
111.3719,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.201323,0.5
115.8852,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.1980867,0.5
120.3923,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.2326823,1
124.8974,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2132659,1.5
129.4219,VT4,0,Approaching,LinearLooming,Vid10(Clone),0.1844703,2
133.9408,VT5,0,Approaching,LinearLooming,Vid10(Clone),0.2236758,2.5
142.963,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2946183,1.5
147.4854,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2179262,1.5
151.9952,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.4174702,1
156.5095,T5,0,Approaching,LinearLooming,Vid10(Clone),0.2359417,2.5
161.0159,VT4,0,Approaching,LinearLooming,Vid10(Clone),0.2718816,2
165.5299,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.2655369,0.5
174.5666,VT5,0,Approaching,LinearLooming,Vid10(Clone),0.2016466,2.5
179.087,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.2668152,1
183.6035,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.2245049,1
192.6409,T5,0,Approaching,LinearLooming,Vid10(Clone),0.2397009,2.5
197.1626,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.2445511,1
201.6729,VT5,0,Approaching,LinearLooming,Vid10(Clone),0.2495346,2.5
206.1892,T2,0,Approaching,LinearLooming,Vid10(Clone),0.2865066,1
210.6946,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2275177,1.5
215.2053,VT4,0,Approaching,LinearLooming,Vid10(Clone),0.2355188,2
219.7196,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2198087,1.5
224.2245,VT4,0,Approaching,LinearLooming,Vid10(Clone),0.2223249,2
228.7318,T4,0,Approaching,LinearLooming,Vid10(Clone),0.2342764,2
233.2366,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.196624,1
242.2685,VT4,0,Approaching,LinearLooming,Vid10(Clone),0.2220503,2
246.7758,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.2536286,1
251.291,VT4,0,Approaching,LinearLooming,Vid10(Clone),0.2083895,2
260.3283,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2806993,1.5
264.8477,VT5,0,Approaching,LinearLooming,Vid10(Clone),0.2398435,2.5
269.3539,VT5,0,Approaching,LinearLooming,Vid10(Clone),0.2092619,2.5
273.8627,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.2374695,0.5
287.415,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2272871,1.5
291.9252,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.2400778,0.5
296.4404,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.1949878,1
305.4809,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.1971399,1.5
309.9972,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2988099,1.5
314.5306,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.2257207,0.5
323.5467,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2684894,1.5
328.0626,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.3711722,1.5
337.0984,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.4218218,1
341.6279,VT5,0,Approaching,LinearLooming,Vid10(Clone),0.2083661,2.5
346.1398,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.2635587,0.5
350.6431,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.1873751,1
355.1557,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.2395438,1
359.6689,VT4,0,Approaching,LinearLooming,Vid10(Clone),0.2121323,2
364.172,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.2224787,0.5
368.6967,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2089767,1.5
373.2188,T4,0,Approaching,LinearLooming,Vid10(Clone),0.1790777,2
377.7202,VT5,0,Approaching,LinearLooming,Vid10(Clone),0.1993462,2.5
386.7599,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.2418159,0.5
391.2755,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.2240183,0.5
395.785,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.2265507,0.5
400.2954,VT5,0,Approaching,LinearLooming,Vid10(Clone),0.2173111,2.5
404.8141,T1,0,Approaching,LinearLooming,Vid10(Clone),0.3172933,0.5
409.326,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.1873294,1
413.8416,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.308732,0.5
418.3623,T3,0,Approaching,LinearLooming,Vid10(Clone),0.2874668,1.5
422.8679,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.2421112,1
427.3784,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2037688,1.5
436.4247,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.5481422,0.5
440.944,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2273976,1.5
445.4559,VT4,0,Approaching,LinearLooming,Vid10(Clone),0.2902842,2
449.9741,VT5,0,Approaching,LinearLooming,Vid10(Clone),0.2968052,2.5
454.4888,VT3,0,Approaching,LinearLooming,Vid10(Clone),Timeout,1.5
463.5282,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.2122375,0.5
468.0454,VT5,0,Approaching,LinearLooming,Vid10(Clone),0.1980273,2.5
472.5643,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.3049716,1
