expTime,condition, angle, approachingOrMovingAway, loomingMode, objectName, reaction time,trigger time
13.55443,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3786313,2.5
18.06921,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2396951,2.5
22.5826,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2582205,1.5
27.1041,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.290844,1.5
31.62761,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2405165,1.5
45.16475,T4,0,Approaching,LinearLooming,Vid00 uni(Clone),0.2896959,2
49.66883,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2650913,2.5
54.17015,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2456139,2.5
58.6868,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2618085,1.5
63.20272,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2594862,2.5
67.71786,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2961718,0.5
72.23835,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2467552,2
76.76538,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.162175,1.5
81.28354,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2297127,2
85.80487,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2338758,2
90.32893,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.224687,0.5
94.83526,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2354224,2.5
99.34879,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2640167,0.5
103.8792,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.286825,1
108.4003,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.223094,1
117.4393,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3187095,2
121.9596,T2,0,Approaching,LinearLooming,Vid00 uni(Clone),0.2455537,1
126.476,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),Timeout,0.5
130.997,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2592524,2
135.5142,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2233129,2.5
140.0292,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3848892,2.5
144.5484,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3551554,1
153.5691,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3034482,2
158.0819,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2446391,0.5
162.5946,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2692916,0.5
167.1217,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3170436,1
171.6357,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2473568,0.5
180.6618,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2302235,1.5
185.1743,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.289983,0.5
189.6971,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2576428,1
194.2029,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2312004,0.5
198.7124,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2407027,0.5
207.7424,T4,0,Approaching,LinearLooming,Vid00 uni(Clone),0.3578195,2
212.2628,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2223157,1.5
216.7686,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2777032,1
221.2803,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3678707,1
230.3195,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.241414,2
234.8521,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2149476,1.5
239.3604,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2465518,0.5
243.8793,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2333156,2
248.3836,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3813086,0.5
252.8964,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2740079,1
261.9235,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2795444,2.5
266.4382,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2203598,1
270.9502,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2601674,0.5
275.4835,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3201957,1
280.0056,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2167251,2
284.5127,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2226283,2
289.0345,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2934228,1
293.5625,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2502735,2
302.5707,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2927413,1.5
311.5993,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3031595,1
320.6326,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.267308,1
325.1505,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2815063,2
334.1876,T2,0,Approaching,LinearLooming,Vid00 uni(Clone),0.3426573,1
338.7073,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2649335,1.5
343.2318,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2729263,1.5
347.7618,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2990856,1.5
352.2753,T2,0,Approaching,LinearLooming,Vid00 uni(Clone),0.2723195,1
356.7847,T2,0,Approaching,LinearLooming,Vid00 uni(Clone),0.368874,1
361.2914,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2924034,1.5
365.8009,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2149693,1.5
370.317,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2780608,0.5
374.8283,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.257328,1
379.3419,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.4095369,2.5
383.8579,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2570511,1.5
388.3683,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2555833,1.5
392.8902,T2,0,Approaching,LinearLooming,Vid00 uni(Clone),0.2785569,1
397.4051,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2899656,2.5
401.9196,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.4245679,2.5
406.4432,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2773543,2
410.96,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.5068057,2.5
415.4849,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2584959,0.5
419.9999,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3531485,1
433.5388,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3646812,2.5
438.0503,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3273609,2.5
442.5706,T4,0,Approaching,LinearLooming,Vid00 uni(Clone),0.3148116,2
447.0766,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2569333,2.5
451.5948,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2399337,2.5
456.1043,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2895192,2
460.6225,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3466422,0.5
