expTime,condition, angle, approachingOrMovingAway, loomingMode, objectName, reaction time,trigger time
397.5225,T5,0,Approaching,LinearLooming,Vid00 uni(Clone),0.28264,2.5
402.0348,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2601043,2.5
406.5591,T5,0,Approaching,LinearLooming,Vid00 uni(Clone),0.5019071,2.5
411.0771,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2965569,2
415.5894,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1912516,2
420.1056,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3245332,1
424.6243,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2060455,2.5
433.6418,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2486473,0.5
442.6746,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2044564,1.5
447.1933,T4,0,Approaching,LinearLooming,Vid00 uni(Clone),0.2069575,2
451.7088,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3081489,2
456.2206,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2295752,0.5
460.726,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2740738,2
465.2275,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.20646,2
469.7383,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.206398,1.5
474.2462,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2831649,1
