expTime,condition, angle, approachingOrMovingAway, loomingMode, objectName, reaction time,trigger time
5.474534,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1960545,1
14.50356,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1934617,0.5
19.02761,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2198477,0.5
37.08352,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2520962,2.5
41.59214,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2020736,2.5
46.10398,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2446577,1.5
50.61351,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1880218,2
59.65482,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1914629,2.5
64.15987,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2577983,1
68.68369,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2087185,2
73.19653,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1881534,0.5
77.71353,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1700186,1.5
82.22211,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2892918,1.5
86.73943,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1917989,1.5
95.76723,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1947367,2.5
100.2866,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2005076,2.5
104.8112,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2883147,1
109.3251,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2918274,0.5
113.8451,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2246451,0.5
118.3507,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1793323,2.5
122.8733,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1904567,1
131.9066,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2093417,2
136.421,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1993857,0.5
145.4297,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2480167,2.5
149.9465,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1974062,2
154.4752,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2100389,1
163.4991,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2142778,1.5
168.0198,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2384198,0.5
172.5366,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1953937,2
177.0544,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1789812,1
181.5775,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2034394,2.5
186.1035,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2380708,1
190.6183,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2392791,0.5
195.134,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1867667,2.5
199.6495,T5,0,Approaching,LinearLooming,Vid00 uni(Clone),0.211611,2.5
204.1608,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1586964,2
208.6788,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1574252,2.5
213.1865,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1429814,2.5
217.6919,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2279,1.5
231.257,T5,0,Approaching,LinearLooming,Vid00 uni(Clone),0.1741547,2.5
235.7651,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2118781,2.5
240.2782,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2255873,1.5
244.7956,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2634857,0.5
249.3151,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2407166,2
253.8286,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2155677,1
258.3406,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2462198,0.5
262.8614,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2052335,2
267.3812,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2052259,1.5
271.8958,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1713407,0.5
276.4108,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1877883,2.5
280.923,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1911361,2
285.4301,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2131323,1
289.9381,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1726414,2.5
294.4635,T1,0,Approaching,LinearLooming,Vid00 uni(Clone),0.2967355,0.5
298.9693,T2,0,Approaching,LinearLooming,Vid00 uni(Clone),0.2209028,1
303.4914,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2502211,1
308.0121,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.182156,0.5
312.5218,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2144482,1
317.036,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1980874,1
321.5529,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1442897,1.5
326.0562,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2111863,0.5
330.5631,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1707441,2.5
335.0701,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2063611,1.5
339.5818,T1,0,Approaching,LinearLooming,Vid00 uni(Clone),0.2561036,0.5
353.1298,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2175811,2.5
357.6385,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2491898,0.5
362.1495,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.162409,2
366.6673,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2390586,1.5
371.1782,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1675445,2.5
375.6906,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2402822,2
380.2071,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2618171,1
384.7241,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2010739,0.5
389.2283,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1711353,2.5
393.7357,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1773786,2
398.2461,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2724804,0.5
402.7601,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1826768,2
407.269,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2332206,0.5
411.7723,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1865508,2
420.7866,T2,0,Approaching,LinearLooming,Vid00 uni(Clone),0.2294724,1
429.803,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1898953,0.5
434.3172,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1905598,1
438.8363,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2326846,1
447.8631,T5,0,Approaching,LinearLooming,Vid00 uni(Clone),0.2137885,2.5
452.3687,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2368761,1.5
456.8816,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2006969,1
461.3857,T1,0,Approaching,LinearLooming,Vid00 uni(Clone),0.2125285,0.5
465.8959,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.1647236,2
470.4105,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2308878,1
