expTime,condition, angle, approachingOrMovingAway, loomingMode, objectName, reaction time,trigger time
410.2143,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3381894,1
414.7291,T3,0,Approaching,LinearLooming,Vid00 uni(Clone),0.8420427,1.5
419.2515,VT2,0,Approaching,LinearLooming,Vid00 bim(Clone),0.5311387,1
423.7607,VT3,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2439191,1.5
428.2867,VT4,0,Approaching,LinearLooming,Vid00 bim(Clone),0.2544202,2
437.3129,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3660294,0.5
446.3205,VT5,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3388296,2.5
455.3377,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3220139,0.5
459.8444,T1,0,Approaching,LinearLooming,Vid00 uni(Clone),0.5720648,0.5
468.8739,VT1,0,Approaching,LinearLooming,Vid00 bim(Clone),0.3405436,0.5
