expTime,condition, angle, approachingOrMovingAway, loomingMode, objectName, reaction time,trigger time
407.6609,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.3301037,2
412.195,VT2,0,Approaching,LinearLooming,Vid01(Clone),0.4141659,1
416.7036,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.3696665,0.5
421.215,VT3,0,Approaching,LinearLooming,Vid01(Clone),0.3190156,1.5
425.7361,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.3175286,2
430.2619,VT2,0,Approaching,LinearLooming,Vid01(Clone),0.2699855,1
434.7711,VT3,0,Approaching,LinearLooming,Vid01(Clone),0.4275443,1.5
448.3129,VT2,0,Approaching,LinearLooming,Vid01(Clone),0.2562366,1
457.3716,VT3,0,Approaching,LinearLooming,Vid01(Clone),0.2933374,1.5
461.8874,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.3610412,2
466.4023,VT2,0,Approaching,LinearLooming,Vid01(Clone),0.5493719,1
470.9149,T1,0,Approaching,LinearLooming,Vid00 uni(Clone),0.5057886,0.5
