expTime,condition, angle, approachingOrMovingAway, loomingMode, objectName, reaction time,trigger time
13.00959,VT2,0,Approaching,LinearLooming,Vid01(Clone),0.7382628,1
17.5217,VT5,0,Approaching,LinearLooming,Vid01(Clone),0.5000715,2.5
26.56428,VT3,0,Approaching,LinearLooming,Vid01(Clone),0.5661758,1.5
31.07651,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.5065088,0.5
40.09353,VT4,0,Approaching,LinearLooming,Vid01(Clone),Timeout,2
44.61826,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.3688876,2
49.13313,VT3,0,Approaching,LinearLooming,Vid01(Clone),0.2914691,1.5
53.63925,VT5,0,Approaching,LinearLooming,Vid01(Clone),0.2243309,2.5
62.6677,T3,0,Approaching,LinearLooming,Vid00 uni(Clone),0.3808699,1.5
67.18534,VT2,0,Approaching,LinearLooming,Vid01(Clone),0.6275967,1
71.72176,VT3,0,Approaching,LinearLooming,Vid01(Clone),0.4521793,1.5
85.26678,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.3380177,0.5
89.78842,T1,0,Approaching,LinearLooming,Vid00 uni(Clone),0.2299447,0.5
94.29935,T3,0,Approaching,LinearLooming,Vid00 uni(Clone),0.3659905,1.5
103.3244,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.2194853,0.5
107.8335,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.3218209,2
112.3618,VT2,0,Approaching,LinearLooming,Vid01(Clone),Timeout,1
116.8719,VT5,0,Approaching,LinearLooming,Vid01(Clone),0.4564076,2.5
121.3827,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.4701872,0.5
125.8888,VT5,0,Approaching,LinearLooming,Vid01(Clone),0.454487,2.5
130.4002,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.3147688,2
134.9147,VT3,0,Approaching,LinearLooming,Vid01(Clone),0.4504914,1.5
139.4411,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.2968268,2
143.9624,VT2,0,Approaching,LinearLooming,Vid01(Clone),0.4141307,1
148.4714,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.4497778,0.5
152.9828,VT2,0,Approaching,LinearLooming,Vid01(Clone),0.2550852,1
157.4926,VT3,0,Approaching,LinearLooming,Vid01(Clone),0.5059169,1.5
161.9953,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.369952,2
166.5173,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.2961709,2
175.5343,VT3,0,Approaching,LinearLooming,Vid01(Clone),0.2827146,1.5
180.0487,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.4652683,0.5
184.5615,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.3875745,0.5
189.0711,VT3,0,Approaching,LinearLooming,Vid01(Clone),0.4102244,1.5
193.5864,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.3187346,0.5
198.1023,VT3,0,Approaching,LinearLooming,Vid01(Clone),0.3240861,1.5
202.6196,VT5,0,Approaching,LinearLooming,Vid01(Clone),0.2822096,2.5
207.1361,T5,0,Approaching,LinearLooming,Vid00 uni(Clone),0.3897178,2.5
211.6413,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.3487358,0.5
216.1517,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.2911158,0.5
220.6679,VT3,0,Approaching,LinearLooming,Vid01(Clone),0.5404733,1.5
225.1785,VT3,0,Approaching,LinearLooming,Vid01(Clone),0.387468,1.5
229.6999,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.3745498,2
234.2191,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.5877601,2
238.7341,T3,0,Approaching,LinearLooming,Vid00 uni(Clone),0.5406736,1.5
243.2566,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.4779005,0.5
247.7681,VT2,0,Approaching,LinearLooming,Vid01(Clone),0.3805311,1
252.2833,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.3507471,2
261.3185,T2,0,Approaching,LinearLooming,Vid00 uni(Clone),0.4838373,1
265.8426,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.3140614,0.5
270.3548,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.3213256,0.5
274.8609,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.5706112,0.5
279.394,VT2,0,Approaching,LinearLooming,Vid01(Clone),0.4445991,1
283.9104,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.3277774,0.5
288.417,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.336477,2
301.9344,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.2431247,0.5
306.4482,VT4,0,Approaching,LinearLooming,Vid01(Clone),0.5365124,2
310.9684,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.3812144,0.5
315.491,VT2,0,Approaching,LinearLooming,Vid01(Clone),0.3563615,1
320.0023,T5,0,Approaching,LinearLooming,Vid00 uni(Clone),0.5004315,2.5
324.5121,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.5259996,0.5
329.0257,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.344375,0.5
333.5504,VT2,0,Approaching,LinearLooming,Vid01(Clone),0.3955538,1
338.0663,VT3,0,Approaching,LinearLooming,Vid01(Clone),0.4025701,1.5
342.5875,VT5,0,Approaching,LinearLooming,Vid01(Clone),0.2432831,2.5
347.1064,VT5,0,Approaching,LinearLooming,Vid01(Clone),0.508058,2.5
351.613,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.402043,0.5
356.137,T3,0,Approaching,LinearLooming,Vid00 uni(Clone),0.3895369,1.5
360.6434,VT1,0,Approaching,LinearLooming,Vid01(Clone),0.3628949,0.5
