expTime,condition, angle, approachingOrMovingAway, loomingMode, objectName, reaction time,trigger time
422.869,VT4,0,Approaching,LinearLooming,Vid10(Clone),0.2500073,2
427.3829,VT4,0,Approaching,LinearLooming,Vid10(Clone),0.2422395,2
431.9061,VT5,0,Approaching,LinearLooming,Vid10(Clone),0.3249134,2.5
436.4194,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.3065717,1
440.9315,VT4,0,Approaching,LinearLooming,Vid10(Clone),Timeout,2
445.455,VT5,0,Approaching,LinearLooming,Vid10(Clone),0.2580171,2.5
449.9705,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2640531,1.5
454.4936,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.3157765,1
459.005,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.2366608,1
463.5195,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2664435,1.5
468.037,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.3393883,0.5
