expTime,condition, angle, approachingOrMovingAway, loomingMode, objectName, reaction time,trigger time
398.8347,T2,0,Approaching,LinearLooming,Vid00 uni(Clone),0.3425337,1
407.8641,VT1,0,Approaching,LinearLooming,Vid10(Clone),0.3473133,0.5
416.9132,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.3295009,1.5
421.4328,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.3992418,1
430.472,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.2376933,1.5
434.9894,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.5278254,1
444.0089,VT4,0,Approaching,LinearLooming,Vid10(Clone),0.3045283,2
448.5169,VT5,0,Approaching,LinearLooming,Vid10(Clone),0.3447836,2.5
453.0307,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.4116406,1.5
462.0671,VT2,0,Approaching,LinearLooming,Vid10(Clone),0.4656254,1
466.5831,VT3,0,Approaching,LinearLooming,Vid10(Clone),0.4730535,1.5
